SPECIES_CODE,YEAR,SUBAREA,SEX,AGE,AGEPOP,MEANLEN,SDEV
10210,1988,2,2,16,15771976,332.7,19.39
10210,1988,2,2,17,14545718,342.58,29.07
10210,1988,2,2,18,11755231,344.86,29.24
10210,1988,2,2,19,17647841,354.55,21.75
10210,1988,2,2,20,9024560,345.43,22.63
10210,1988,2,2,21,6066329,339.61,8.11
10210,1988,2,2,22,17023623,346.71,24
10210,1988,2,2,23,6425442,369.36,14.86
10210,1988,2,2,24,5471448,378.19,18.15
10210,1988,2,2,25,1261628,360,0
10210,1988,2,2,27,921088,380,0
10210,1988,2,2,31,217852,420,0
10210,1988,2,3,-9,0,,
10210,1988,2,3,4,0,,
10210,1988,2,3,5,0,,
10210,1988,2,3,6,0,,
10210,1988,2,3,7,0,,
10210,1988,2,3,8,0,,
10210,1988,2,3,9,0,,
10210,1988,2,3,10,0,,
10210,1988,2,3,11,0,,
10210,1988,2,3,12,0,,
10210,1988,2,3,13,0,,
10210,1988,2,3,14,0,,
10210,1988,2,3,15,0,,
10210,1988,2,3,16,0,,
10210,1988,2,3,17,0,,
10210,1988,2,3,18,0,,
10210,1988,2,3,19,0,,
10210,1988,2,3,20,0,,
10210,1988,2,3,21,0,,
10210,1988,2,3,22,0,,
10210,1988,2,3,23,0,,
10210,1988,2,3,24,0,,
10210,1988,2,3,25,0,,
10210,1988,2,3,27,0,,
10210,1988,2,3,31,0,,
10210,1988,2,9,-9,5122406,136.98,80.33
10210,1988,2,9,4,3643354,120,0
10210,1988,2,9,5,312250858,157.78,22.1
10210,1988,2,9,6,49076108,182.34,18.34
10210,1988,2,9,7,920256194,184.57,21.94
10210,1988,2,9,8,173380744,213.03,27.25
10210,1988,2,9,9,64743222,251.46,36.83
10210,1988,2,9,10,12841528,287.41,21.85
10210,1988,2,9,11,28025794,295.54,37.82
10210,1988,2,9,12,23297423,323.29,19.16
10210,1988,2,9,13,26799126,324.65,27.13
10210,1988,2,9,14,50259777,324.21,26.73
10210,1988,2,9,15,36123357,322.77,17.42
10210,1988,2,9,16,17352945,329.72,20.74
10210,1988,2,9,17,21957226,330.2,30.12
10210,1988,2,9,18,17794277,332.71,31.08
10210,1988,2,9,19,27310588,343.86,26.5
10210,1988,2,9,20,19467706,330.65,23.62
10210,1988,2,9,21,16371192,330.43,12.68
10210,1988,2,9,22,22058309,342.57,22.91
10210,1988,2,9,23,8587310,361.97,18.1
10210,1988,2,9,24,5471448,378.19,18.15
10210,1988,2,9,25,1261628,360,0
10210,1988,2,9,27,921088,380,0
10210,1988,2,9,31,217852,420,0
10210,1988,3,1,-9,643044,360,0
10210,1988,3,1,5,3748714,207.47,13.3
10210,1988,3,1,6,1827257,216.15,10.46
10210,1988,3,1,7,56734856,232.54,22.79
10210,1988,3,1,8,100734807,245.38,16.45
10210,1988,3,1,9,107917223,266.64,19.33
10210,1988,3,1,10,20220093,276.57,16.93
10210,1988,3,1,11,45464060,283.39,22.44
10210,1988,3,1,12,5211009,300,0
10210,1988,3,1,13,36375683,297.6,11.41
10210,1988,3,1,14,74613009,295.32,17.03
10210,1988,3,1,15,38056940,309.68,14.71
10210,1988,3,1,16,5211009,300,0
10210,1988,3,1,17,24088787,300.98,11.06
10210,1988,3,1,18,21977209,300.44,20.09
10210,1988,3,1,19,20015220,304.02,16.56
10210,1988,3,1,20,25259694,308.81,17.24
10210,1988,3,1,21,21256226,317.85,10.75
10210,1988,3,1,22,6776483,324.23,8.17
10210,1988,3,1,23,1434622,340,0
10210,1988,3,2,5,759906,200,0
10210,1988,3,2,6,1314114,205.57,7.45
10210,1988,3,2,7,134668826,245.26,28.57
10210,1988,3,2,8,158389169,263.21,25.82
10210,1988,3,2,9,218718293,279.84,23.01
10210,1988,3,2,10,79011611,290.1,20.29
10210,1988,3,2,11,88315514,296.95,34.31
10210,1988,3,2,12,130136667,313.34,23.09
10210,1988,3,2,13,76250222,317.24,23.28
10210,1988,3,2,14,127968460,320.67,21.61
10210,1988,3,2,15,100598122,317.36,16.9
10210,1988,3,2,16,75616081,323.86,17.21
10210,1988,3,2,17,55645946,328.57,17.07
10210,1988,3,2,18,40172980,326.75,21.52
10210,1988,3,2,19,47627174,339.33,23.92
10210,1988,3,2,20,38377086,320.89,29.9
10210,1988,3,2,21,22364479,337.59,7.68
10210,1988,3,2,22,62792005,327.85,26.18
10210,1988,3,2,23,9557534,362.59,13.35
10210,1988,3,2,24,6075032,363.54,9.06
10210,1988,3,2,25,2589706,360,0
10210,1988,3,2,27,715198,380,0
10210,1988,3,3,5,0,,
10210,1988,3,3,6,0,,
10210,1988,3,3,7,0,,
10210,1988,3,3,8,0,,
10210,1988,3,3,9,0,,
10210,1988,3,3,10,0,,
10210,1988,3,3,11,0,,
10210,1988,3,3,12,0,,
10210,1988,3,3,13,0,,
10210,1988,3,3,14,0,,
10210,1988,3,3,15,0,,
10210,1988,3,3,16,0,,
10210,1988,3,3,17,0,,
10210,1988,3,3,18,0,,
10210,1988,3,3,19,0,,
10210,1988,3,3,20,0,,
10210,1988,3,3,21,0,,
10210,1988,3,3,22,0,,
10210,1988,3,3,23,0,,
10210,1988,3,3,24,0,,
10210,1988,3,3,25,0,,
10210,1988,3,3,27,0,,
10210,1988,3,9,-9,643044,360,0
10210,1988,3,9,5,4508620,206.21,12.45
10210,1988,3,9,6,3141371,211.72,10.68
10210,1988,3,9,7,191403681,241.49,27.6
10210,1988,3,9,8,259123976,256.28,24.25
10210,1988,3,9,9,326635516,275.48,22.73
10210,1988,3,9,10,99231704,287.34,20.4
10210,1988,3,9,11,133779574,292.34,31.45
10210,1988,3,9,12,135347676,312.82,22.78
10210,1988,3,9,13,112625905,310.89,22.21
10210,1988,3,9,14,202581469,311.33,23.48
10210,1988,3,9,15,138655062,315.25,16.68
10210,1988,3,9,16,80827089,322.32,17.65
10210,1988,3,9,17,79734733,320.23,20.02
10210,1988,3,9,18,62150189,317.45,24.5
10210,1988,3,9,19,67642394,328.88,27.27
10210,1988,3,9,20,63636780,316.1,26.31
10210,1988,3,9,21,43620705,327.97,13.56
10210,1988,3,9,22,69568488,327.5,25.02
10210,1988,3,9,23,10992156,359.64,14.59
10210,1988,3,9,24,6075032,363.54,9.06
10210,1988,3,9,25,2589706,360,0
10210,1988,3,9,27,715198,380,0
10210,1988,4,1,-9,0,,
10210,1988,4,1,5,2455739,202.12,19.66
10210,1988,4,1,6,989231,214.55,12.02
10210,1988,4,1,7,22338024,223.64,21.18
10210,1988,4,1,8,29589878,239.35,17.44
10210,1988,4,1,9,22220890,256.27,18.33
10210,1988,4,1,10,3128250,265.44,15.99
10210,1988,4,1,11,5815222,265.1,17.58
10210,1988,4,1,12,236389,300,0
10210,1988,4,1,13,2152429,291.52,10.4
10210,1988,4,1,14,5262625,286.01,12.56
10210,1988,4,1,15,1579060,296.58,17.34
10210,1988,4,1,16,236389,300,0
10210,1988,4,1,17,1093019,296.96,8.59
10210,1988,4,1,18,1079974,285.2,21.02
10210,1988,4,1,19,871850,297.06,11.8
10210,1988,4,1,20,1032220,301.88,15.41
10210,1988,4,1,21,517842,317.92,10.35
10210,1988,4,1,22,115584,323.4,7.51
10210,1988,4,1,23,19659,340,0
10210,1988,4,2,-9,158808,430,0
10210,1988,4,2,5,1066315,196.91,9.12
10210,1988,4,2,6,1488961,204.59,8.29
10210,1988,4,2,7,68382302,231.9,27.09
10210,1988,4,2,8,54931537,252.84,28
10210,1988,4,2,9,64820256,275.82,25.32
10210,1988,4,2,10,19532296,288.52,20.54
10210,1988,4,2,11,26587449,294.66,38.7
10210,1988,4,2,12,37754755,315.24,23.2
10210,1988,4,2,13,22411636,322.47,25.86
10210,1988,4,2,14,39932161,324.65,24.07
10210,1988,4,2,15,28900901,319.67,18.55
10210,1988,4,2,16,21720039,327.89,18.22
10210,1988,4,2,17,17273851,332.92,19.52
10210,1988,4,2,18,12793261,332.53,23.9
10210,1988,4,2,19,17302011,345.52,22.99
10210,1988,4,2,20,12750664,327.81,30.44
10210,1988,4,2,21,7398709,338.19,7.76
10210,1988,4,2,22,21923046,334.03,28.63
10210,1988,4,2,23,4282805,364.49,13.15
10210,1988,4,2,24,4092192,370.73,16.1
10210,1988,4,2,25,1356774,360,0
10210,1988,4,2,27,561961,380,0
10210,1988,4,2,31,26536,420,0
10210,1988,4,3,-9,0,,
10210,1988,4,3,5,0,,
10210,1988,4,3,6,0,,
10210,1988,4,3,7,0,,
10210,1988,4,3,8,0,,
10210,1988,4,3,9,0,,
10210,1988,4,3,10,0,,
10210,1988,4,3,11,0,,
10210,1988,4,3,12,0,,
10210,1988,4,3,13,0,,
10210,1988,4,3,14,0,,
10210,1988,4,3,15,0,,
10210,1988,4,3,16,0,,
10210,1988,4,3,17,0,,
10210,1988,4,3,18,0,,
10210,1988,4,3,19,0,,
10210,1988,4,3,20,0,,
10210,1988,4,3,21,0,,
10210,1988,4,3,22,0,,
10210,1988,4,3,23,0,,
10210,1988,4,3,24,0,,
10210,1988,4,3,25,0,,
10210,1988,4,3,27,0,,
10210,1988,4,3,31,0,,
10210,1988,4,9,-9,158808,430,0
10210,1988,4,9,5,3522055,200.54,17.33
10210,1988,4,9,6,2478192,208.57,11.08
10210,1988,4,9,7,90720326,229.86,26
10210,1988,4,9,8,84521414,248.11,25.64
10210,1988,4,9,9,87041146,270.83,25.22
10210,1988,4,9,10,22660546,285.33,21.5
10210,1988,4,9,11,32402671,289.36,37.59
10210,1988,4,9,12,37991144,315.14,23.16
10210,1988,4,9,13,24564065,319.75,26.39
10210,1988,4,9,14,45194785,320.15,26.15
10210,1988,4,9,15,30479962,318.47,19.18
10210,1988,4,9,16,21956427,327.59,18.35
10210,1988,4,9,17,18366870,330.78,20.86
10210,1988,4,9,18,13873235,328.84,26.86
10210,1988,4,9,19,18173861,343.2,24.84
10210,1988,4,9,20,13782884,325.87,30.35
10210,1988,4,9,21,7916551,336.86,9.4
10210,1988,4,9,22,22038630,333.97,28.57
10210,1988,4,9,23,4302463,364.38,13.22
10210,1988,4,9,24,4092192,370.73,16.1
10210,1988,4,9,25,1356774,360,0
10210,1988,4,9,27,561961,380,0
10210,1988,4,9,31,26536,420,0
10210,1988,6,1,8,0,,
10210,1988,6,1,9,0,,
10210,1988,6,1,10,0,,
10210,1988,6,1,11,0,,
10210,1988,6,1,14,0,,
10210,1988,6,1,18,0,,
10210,1988,6,2,8,148130,270,0
10210,1988,6,2,9,59252,270,0
10210,1988,6,2,10,59252,270,0
10210,1988,6,2,12,29626,270,0
10210,1988,6,3,8,0,,
10210,1988,6,3,9,0,,
10210,1988,6,3,10,0,,
10210,1988,6,3,11,0,,
10210,1988,6,3,12,0,,
10210,1988,6,3,14,0,,
10210,1988,6,3,18,0,,
10210,1988,6,9,8,148130,270,0
10210,1988,6,9,9,59252,270,0
10210,1988,6,9,10,59252,270,0
10210,1988,6,9,11,0,,
10210,1988,6,9,12,29626,270,0
10210,1988,6,9,14,0,,
10210,1988,6,9,18,0,,
10210,1988,8,1,5,2823,220,0
10210,1988,8,1,6,2823,220,0
10210,1988,8,1,7,27585,230.04,16.17
10210,1988,8,1,8,35370,245.19,17.66
10210,1988,8,1,9,37741,252.22,10.35
10210,1988,8,1,10,3613,250,0
10210,1988,8,1,11,7226,250,0
10210,1988,8,1,14,0,,
10210,1988,8,1,18,0,,
10210,1988,8,2,7,125472,239.93,9.38
10210,1988,8,2,8,192194,257.57,16.05
10210,1988,8,2,9,89313,259.01,13.14
10210,1988,8,2,10,49594,268.4,5.43
10210,1988,8,2,11,26125,243.73,10.44
10210,1988,8,2,12,22810,270,0
10210,1988,8,3,5,0,,
10210,1988,8,3,6,0,,
10210,1988,8,3,7,0,,
10210,1988,8,3,8,0,,
10210,1988,8,3,9,0,,
10210,1988,8,3,10,0,,
10210,1988,8,3,11,0,,
10210,1988,8,3,12,0,,
10210,1988,8,3,14,0,,
10210,1988,8,3,18,0,,
10210,1988,8,9,5,2823,220,0
10210,1988,8,9,6,2823,220,0
10210,1988,8,9,7,153057,238.15,11.56
10210,1988,8,9,8,227564,255.65,16.92
10210,1988,8,9,9,127054,257,12.76
10210,1988,8,9,10,53207,267.15,6.99
10210,1988,8,9,11,33351,245.09,9.59
10210,1988,8,9,12,22810,270,0
10210,1988,8,9,14,0,,
10210,1988,8,9,18,0,,
10210,1988,9,1,7,0,,
10210,1988,9,1,8,0,,
10210,1988,9,1,9,0,,
10210,1988,9,1,10,0,,
10210,1988,9,1,11,0,,
10210,1988,9,2,7,3069,250,0
10210,1988,9,2,8,9208,250,0
10210,1988,9,2,9,12278,250,0
10210,1988,9,2,10,3069,250,0
10210,1988,9,2,11,3069,250,0
10210,1988,9,3,7,0,,
10210,1988,9,3,8,0,,
10210,1988,9,3,9,0,,
10210,1988,9,3,10,0,,
10210,1988,9,3,11,0,,
10210,1988,9,9,7,3069,250,0
10210,1988,9,9,8,9208,250,0
10210,1988,9,9,9,12278,250,0
10210,1988,9,9,10,3069,250,0
10210,1988,9,9,11,3069,250,0
10210,1988,999999,1,-9,16202060,169.66,109.14
10210,1988,999999,1,3,1627833,100,0
10210,1988,999999,1,4,9498877,120,0
10210,1988,999999,1,5,410477587,160.97,25.68
10210,1988,999999,1,6,45344087,189.95,19
10210,1988,999999,1,7,1079931476,191.31,28.41
10210,1988,999999,1,8,503983497,232.19,23.63
10210,1988,999999,1,9,403494202,265.03,22.52
10210,1988,999999,1,10,77299018,278.63,17.8
10210,1988,999999,1,11,170320225,285.52,23.21
10210,1988,999999,1,12,25235183,300,0
10210,1988,999999,1,13,161708374,299.11,12.77
10210,1988,999999,1,14,305795751,297.99,18.3
10210,1988,999999,1,15,172164876,310.94,14.84
10210,1988,999999,1,16,25235183,300,0
10210,1988,999999,1,17,105617631,301.46,10.81
10210,1988,999999,1,18,88833148,303.65,18.53
10210,1988,999999,1,19,90533155,307.3,19.12
10210,1988,999999,1,20,113969089,311.87,20.06
10210,1988,999999,1,21,100004431,319.02,11.47
10210,1988,999999,1,22,34367254,326.32,9.3
10210,1988,999999,1,23,10861018,340,0
10210,1988,999999,2,-9,15922228,115.1,51.28
10210,1988,999999,2,4,6355861,120,0
10210,1988,999999,2,5,341758211,150.58,19.5
10210,1988,999999,2,6,64877234,184.01,19.69
10210,1988,999999,2,7,1354164966,199.32,32.79
10210,1988,999999,2,8,497974721,242.25,37.09
10210,1988,999999,2,9,495222167,274.74,30.08
10210,1988,999999,2,10,163867964,291.26,20.22
10210,1988,999999,2,11,213211956,297.82,36.47
10210,1988,999999,2,12,315120765,317.29,22.18
10210,1988,999999,2,13,186700306,321.94,24.52
10210,1988,999999,2,14,323873140,323.78,21.87
10210,1988,999999,2,15,245101390,319.75,17.32
10210,1988,999999,2,16,196909595,326.69,17.65
10210,1988,999999,2,17,151494838,331.8,19.75
10210,1988,999999,2,18,105843639,329.93,22.88
10210,1988,999999,2,19,137264946,342.76,23.06
10210,1988,999999,2,20,96840253,327.97,29.44
10210,1988,999999,2,21,64543521,337.87,7.63
10210,1988,999999,2,22,170013640,332.63,26.07
10210,1988,999999,2,23,30854162,363.5,13.22
10210,1988,999999,2,24,27077812,373.92,17.65
10210,1988,999999,2,25,7956491,360,0
10210,1988,999999,2,27,3481730,380,0
10210,1988,999999,2,31,244388,420,0
10210,1988,999999,3,-9,795807,70,0
10210,1988,999999,3,3,0,,
10210,1988,999999,3,4,0,,
10210,1988,999999,3,5,0,,
10210,1988,999999,3,6,0,,
10210,1988,999999,3,7,0,,
10210,1988,999999,3,8,0,,
10210,1988,999999,3,9,0,,
10210,1988,999999,3,10,0,,
10210,1988,999999,3,11,0,,
10210,1988,999999,3,12,0,,
10210,1988,999999,3,13,0,,
10210,1988,999999,3,14,0,,
10210,1988,999999,3,15,0,,
10210,1988,999999,3,16,0,,
10210,1988,999999,3,17,0,,
10210,1988,999999,3,18,0,,
10210,1988,999999,3,19,0,,
10210,1988,999999,3,20,0,,
10210,1988,999999,3,21,0,,
10210,1988,999999,3,22,0,,
10210,1988,999999,3,23,0,,
10210,1988,999999,3,24,0,,
10210,1988,999999,3,25,0,,
10210,1988,999999,3,27,0,,
10210,1988,999999,3,31,0,,
10210,1988,999999,9,-9,32920095,140.86,89.36
10210,1988,999999,9,3,1627833,100,0
10210,1988,999999,9,4,15854739,120,0
10210,1988,999999,9,5,752235797,156.25,23.65
10210,1988,999999,9,6,110221321,186.46,19.63
10210,1988,999999,9,7,2434096442,195.77,31.18
10210,1988,999999,9,8,1001958217,237.19,31.47
10210,1988,999999,9,9,898716369,270.38,27.38
10210,1988,999999,9,10,241166983,287.21,20.35
10210,1988,999999,9,11,383532181,292.36,31.87
10210,1988,999999,9,12,340355948,316.01,21.82
10210,1988,999999,9,13,348408680,311.35,22.97
10210,1988,999999,9,14,629668891,311.26,23.97
10210,1988,999999,9,15,417266266,316.12,16.91
10210,1988,999999,9,16,222144778,323.66,18.65
10210,1988,999999,9,17,257112469,319.33,22.38
10210,1988,999999,9,18,194676787,317.94,24.75
10210,1988,999999,9,19,227798101,328.67,27.69
10210,1988,999999,9,20,210809342,319.26,26.08
10210,1988,999999,9,21,164547951,326.41,13.69
10210,1988,999999,9,22,204380894,331.57,24.19
10210,1988,999999,9,23,41715179,357.38,15.35
10210,1988,999999,9,24,27077812,373.92,17.65
10210,1988,999999,9,25,7956491,360,0
10210,1988,999999,9,27,3481730,380,0
10210,1988,999999,9,31,244388,420,0
10210,1989,1,1,-9,8551890,271.15,128.16
10210,1989,1,1,3,2101538,100,0
10210,1989,1,1,4,18531821,136.89,10.43
10210,1989,1,1,5,122042110,160.57,22.78
10210,1989,1,1,6,467862980,185.33,26.53
10210,1989,1,1,7,96608133,233.24,46.24
10210,1989,1,1,8,659282013,225.2,27.41
10210,1989,1,1,9,246892736,253.16,31.1
10210,1989,1,1,10,200246605,283.02,32.14
10210,1989,1,1,11,79073996,292.78,26.66
10210,1989,1,1,12,34167578,314.37,4.96
10210,1989,1,1,13,68831289,311.48,13.68
10210,1989,1,1,14,36897512,315.1,12
10210,1989,1,1,15,128481734,306.21,14.43
10210,1989,1,1,16,22237686,301.07,18.44
10210,1989,1,1,17,26907239,325.7,7.03
10210,1989,1,1,18,24754852,303.3,12.49
10210,1989,1,1,19,49600177,317.58,19.61
10210,1989,1,1,20,106010630,310.5,15
10210,1989,1,1,21,43385622,322.71,16.21
10210,1989,1,1,22,25531277,319.97,23.76
10210,1989,1,1,23,31191506,318.75,11.43
10210,1989,1,1,24,13349515,300,0
10210,1989,1,2,-9,8642455,131.45,67.96
10210,1989,1,2,4,10215916,147.54,14.78
10210,1989,1,2,5,54444995,179.53,30.11
10210,1989,1,2,6,371043451,181.68,29.94
10210,1989,1,2,7,99484080,209.4,33.82
10210,1989,1,2,8,520271248,221.59,33.09
10210,1989,1,2,9,199522478,257.05,36.26
10210,1989,1,2,10,175415472,294.16,36.62
10210,1989,1,2,11,34807544,311.28,35.08
10210,1989,1,2,12,80833818,325.64,19.96
10210,1989,1,2,13,156735506,329.81,17.96
10210,1989,1,2,14,116319528,333.52,17.5
10210,1989,1,2,15,118089660,335.11,17.21
10210,1989,1,2,16,91683300,335.45,20.3
10210,1989,1,2,17,36616595,335.86,24.74
10210,1989,1,2,18,19936297,362.11,13.83
10210,1989,1,2,19,74837639,339.82,26.26
10210,1989,1,2,20,39066132,339.25,17.31
10210,1989,1,2,21,22762045,349.03,19.2
10210,1989,1,2,22,19311352,360.36,20.69
10210,1989,1,2,23,25125696,330.65,19.8
10210,1989,1,2,24,10048380,330,0
10210,1989,1,2,25,5127744,350,0
10210,1989,1,2,27,4818108,379.91,10
10210,1989,1,3,-9,0,,
10210,1989,1,3,3,0,,
10210,1989,1,3,4,0,,
10210,1989,1,3,5,0,,
10210,1989,1,3,6,0,,
10210,1989,1,3,7,0,,
10210,1989,1,3,8,0,,
10210,1989,1,3,9,0,,
10210,1989,1,3,10,0,,
10210,1989,1,3,11,0,,
10210,1989,1,3,12,0,,
10210,1989,1,3,13,0,,
10210,1989,1,3,14,0,,
10210,1989,1,3,15,0,,
10210,1989,1,3,16,0,,
10210,1989,1,3,17,0,,
10210,1989,1,3,18,0,,
10210,1989,1,3,19,0,,
10210,1989,1,3,20,0,,
10210,1989,1,3,21,0,,
10210,1989,1,3,22,0,,
10210,1989,1,3,23,0,,
10210,1989,1,3,24,0,,
10210,1989,1,3,25,0,,
10210,1989,1,3,27,0,,
10210,1989,1,9,-9,17194345,200.93,123.97
10210,1989,1,9,3,2101538,100,0
10210,1989,1,9,4,28747737,140.67,13.18
10210,1989,1,9,5,176487105,166.42,26.74
10210,1989,1,9,6,838906431,183.72,28.15
10210,1989,1,9,7,196092213,221.15,42.14
10210,1989,1,9,8,1179553261,223.61,30.1
10210,1989,1,9,9,446415214,254.9,33.56
10210,1989,1,9,10,375662077,288.22,34.75
10210,1989,1,9,11,113881540,298.43,30.7
10210,1989,1,9,12,115001396,322.29,17.71
10210,1989,1,9,13,225566795,324.22,18.78
10210,1989,1,9,14,153217041,329.08,18.15
10210,1989,1,9,15,246571394,320.05,21.42
10210,1989,1,9,16,113920986,328.74,24.16
10210,1989,1,9,17,63523834,331.56,19.97
10210,1989,1,9,18,44691149,329.53,32.04
10210,1989,1,9,19,124437816,330.96,26.2
10210,1989,1,9,20,145076763,318.24,20.19
10210,1989,1,9,21,66147667,331.77,21.34
10210,1989,1,9,22,44842629,337.37,30.09
10210,1989,1,9,23,56317202,324.06,16.8
10210,1989,1,9,24,23397895,312.88,14.85
10210,1989,1,9,25,5127744,350,0
10210,1989,1,9,27,4818108,379.91,10
10210,1989,2,1,-9,3826701,324.61,100.6
10210,1989,2,1,3,0,,
10210,1989,2,1,4,4741519,139.08,11.23
10210,1989,2,1,5,54214620,168.72,20.46
10210,1989,2,1,6,254030122,185.61,22.63
10210,1989,2,1,7,38604444,212.56,39.32
10210,1989,2,1,8,297183016,216.8,25.59
10210,1989,2,1,9,79953999,242.34,29.68
10210,1989,2,1,10,43625908,263.93,39.52
10210,1989,2,1,11,14435015,281.69,31.43
10210,1989,2,1,12,4295883,315.64,4.96
10210,1989,2,1,13,9727572,310.75,14.78
10210,1989,2,1,14,5427687,315.56,11.63
10210,1989,2,1,15,18859912,303.21,16.62
10210,1989,2,1,16,3169746,301.14,19.13
10210,1989,2,1,17,4137782,325.38,7.05
10210,1989,2,1,18,2720390,300.63,13.9
10210,1989,2,1,19,8154343,323.03,21.38
10210,1989,2,1,20,15322269,310.23,15.71
10210,1989,2,1,21,7198954,327.48,17.87
10210,1989,2,1,22,5427530,323.48,25.77
10210,1989,2,1,23,3583763,321,11.92
10210,1989,2,1,24,1805096,300,0
10210,1989,2,2,-9,3970595,228.89,146.09
10210,1989,2,2,4,4235187,154.64,11.5
10210,1989,2,2,5,35500942,190.45,21.73
10210,1989,2,2,6,250889361,183.75,26.36
10210,1989,2,2,7,65935890,204.51,29.4
10210,1989,2,2,8,341306275,213.11,29.2
10210,1989,2,2,9,95546887,241.91,34.45
10210,1989,2,2,10,52524755,276.43,43.05
10210,1989,2,2,11,8857488,295.14,45.81
10210,1989,2,2,12,20790112,329.66,23.65
10210,1989,2,2,13,37822235,338.19,23.15
10210,1989,2,2,14,31756781,342.58,20.64
10210,1989,2,2,15,32068886,343.61,19.86
10210,1989,2,2,16,25715067,346.39,23.25
10210,1989,2,2,17,14267279,351.51,28.91
10210,1989,2,2,18,11434649,365.71,14.11
10210,1989,2,2,19,31839697,359.44,30.02
10210,1989,2,2,20,12686516,347.54,17.89
10210,1989,2,2,21,10456468,362.26,17.75
10210,1989,2,2,22,10724264,369.72,17.48
10210,1989,2,2,23,5622745,346.47,31.13
10210,1989,2,2,24,1714403,330,0
10210,1989,2,2,25,2168045,350,0
10210,1989,2,2,27,3620366,380.39,9.99
10210,1989,2,3,-9,0,,
10210,1989,2,3,3,0,,
10210,1989,2,3,4,0,,
10210,1989,2,3,5,0,,
10210,1989,2,3,6,0,,
10210,1989,2,3,7,0,,
10210,1989,2,3,8,0,,
10210,1989,2,3,9,0,,
10210,1989,2,3,10,0,,
10210,1989,2,3,11,0,,
10210,1989,2,3,12,0,,
10210,1989,2,3,13,0,,
10210,1989,2,3,14,0,,
10210,1989,2,3,15,0,,
10210,1989,2,3,16,0,,
10210,1989,2,3,17,0,,
10210,1989,2,3,18,0,,
10210,1989,2,3,19,0,,
10210,1989,2,3,20,0,,
10210,1989,2,3,21,0,,
10210,1989,2,3,22,0,,
10210,1989,2,3,23,0,,
10210,1989,2,3,24,0,,
10210,1989,2,3,25,0,,
10210,1989,2,3,27,0,,
10210,1989,2,9,-9,7797296,275.87,134.63
10210,1989,2,9,3,0,,
10210,1989,2,9,4,8976706,146.42,13.76
10210,1989,2,9,5,89715562,177.32,23.51
10210,1989,2,9,6,504919483,184.68,24.57
10210,1989,2,9,7,104540334,207.48,33.63
10210,1989,2,9,8,638489291,214.83,27.64
10210,1989,2,9,9,175500885,242.11,32.37
10210,1989,2,9,10,96150663,270.76,41.95
10210,1989,2,9,11,23292503,286.81,38.11
10210,1989,2,9,12,25085995,327.26,22.26
10210,1989,2,9,13,47549807,332.58,24.36
10210,1989,2,9,14,37184468,338.64,21.79
10210,1989,2,9,15,50928798,328.65,27.04
10210,1989,2,9,16,28884813,341.42,26.86
10210,1989,2,9,17,18405062,345.64,27.89
10210,1989,2,9,18,14155040,353.2,29.25
10210,1989,2,9,19,39994040,352.02,32.03
10210,1989,2,9,20,28008785,327.13,25
10210,1989,2,9,21,17655421,348.08,24.67
10210,1989,2,9,22,16151794,354.18,30.05
10210,1989,2,9,23,9206508,336.55,28.31
10210,1989,2,9,24,3519499,314.61,15
10210,1989,2,9,25,2168045,350,0
10210,1989,2,9,27,3620366,380.39,9.99
10210,1989,3,1,-9,376109,362.62,4.4
10210,1989,3,1,4,10487,150,0
10210,1989,3,1,5,2827000,201.17,13.25
10210,1989,3,1,6,43836438,219.05,23.22
10210,1989,3,1,7,29959751,261.4,30.97
10210,1989,3,1,8,224646538,243.09,23.89
10210,1989,3,1,9,127673934,259.85,22.54
10210,1989,3,1,10,92457304,283.04,23.97
10210,1989,3,1,11,34389980,288,24.64
10210,1989,3,1,12,10916284,313.75,4.84
10210,1989,3,1,13,23716542,308.12,13.76
10210,1989,3,1,14,10740052,313.21,12.07
10210,1989,3,1,15,52276113,301.38,15.6
10210,1989,3,1,16,8946661,296.28,17.21
10210,1989,3,1,17,6972828,325.39,7.08
10210,1989,3,1,18,10244784,299.98,14.15
10210,1989,3,1,19,14646492,313.74,18.56
10210,1989,3,1,20,36756016,306.56,15.55
10210,1989,3,1,21,11364924,318.99,16.49
10210,1989,3,1,22,8869753,308.82,23.35
10210,1989,3,1,23,9703487,316.84,10.83
10210,1989,3,1,24,4646286,300,0
10210,1989,3,2,4,9044,160,0
10210,1989,3,2,5,5635076,202.05,5.11
10210,1989,3,2,6,47147156,226.01,18.8
10210,1989,3,2,7,34315066,243.71,27.23
10210,1989,3,2,8,241147953,250.76,27.32
10210,1989,3,2,9,164386295,269.74,25.63
10210,1989,3,2,10,139822164,293.06,29.25
10210,1989,3,2,11,21819896,311.53,31.89
10210,1989,3,2,12,57861499,320.23,22.16
10210,1989,3,2,13,88635403,327.2,17.53
10210,1989,3,2,14,67172834,332.62,18.08
10210,1989,3,2,15,68044114,334.03,16.46
10210,1989,3,2,16,51145756,332.8,18.79
10210,1989,3,2,17,23609286,329.43,25.1
10210,1989,3,2,18,11126199,357.42,10.85
10210,1989,3,2,19,47702877,333.08,28.24
10210,1989,3,2,20,24051671,337.74,17.74
10210,1989,3,2,21,12134344,348.27,17.96
10210,1989,3,2,22,9327181,355.61,17.06
10210,1989,3,2,23,11887032,326.24,11.99
10210,1989,3,2,24,5039927,330,0
