"SPECIES_NAME","SPECIES","BARCODE","SEX","LENGTH_CM","WEIGHT_KG","AGE","HAUL_NUMBER","HAUL_JOIN","RETRIEVAL_DATE","DEPLOYMENT_DATE","NMFS_AREA","GEAR","GEAR_DESCRIPTION","VESSEL_TYPE","VESSEL_TYPE_DESCRIPTION","SAMPLING_PLATFORM","CDQ_CODE","PREDOMINANT_SPECIES_IN_HAUL","LATDD_END","LATDD_START","LONDD_END","LONDD_START","BOTTOM_DEPTH_FATHOMS","CRUISE","PERMIT","VESSEL_OR_PLANT","YEAR"
"YELLOWFIN SOLE",140,652920,"M",31,0.32,,2180,23325002733000000912,10-APR-19,10-APR-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",58.875,58.62167,-163.67333,-163.39,14,23325,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,652926,"M",28,0.22,,201,23325002733000001104,24-APR-19,23-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","C54","Flatfish",58.84,58.935,-163.10167,-163.41333,10,23325,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,1215572,"M",32,0.35,,3175,23325002733000001244,05-MAY-19,05-MAY-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",58.62167,58.46833,-159.565,-159.665,9,23325,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,1256812,"F",33,0.44,13,339,23380003423000000844,31-MAY-19,30-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.545,58.40167,-165.11667,-164.685,20,23380,"3423","ALASKA WARRIOR",2019
"YELLOWFIN SOLE",140,656292,"M",31,0.29,,284,23397003694000000580,16-APR-19,16-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.44667,58.44833,-163.40167,-163.725,17,23397,"3694","ARICA",2019
"YELLOWFIN SOLE",140,1253840,"F",24,0.16,5,295,23399001879000005224,17-APR-19,17-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.47,58.31,-163.81667,-163.655,21,23399,"1879","AMERICAN NO I",2019
"YELLOWFIN SOLE",140,1330933,"F",32,0.44,,385,23713034969000000840,22-SEP-19,22-SEP-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.69,57.56667,-167.40833,-167.255,35,23713,"34969","AMERICAS FINEST",2019
"YELLOWFIN SOLE",140,1073544,"M",30,0.34,,262,23370001610000000524,09-APR-19,09-APR-19,509,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.91167,57.77,-163.00667,-163.02167,22,23370,"1610","REBECCA IRENE",2019
"YELLOWFIN SOLE",140,1227985,"M",27,0.22,,338,23370001610000000676,05-MAY-19,05-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.39833,58.58,-159.58,-159.45333,10,23370,"1610","REBECCA IRENE",2019
"YELLOWFIN SOLE",140,1256842,"F",37,0.59,,323,23380003423000000804,24-MAY-19,24-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.045,58.16167,-165.13167,-164.65833,24,23380,"3423","ALASKA WARRIOR",2019
"YELLOWFIN SOLE",140,1254087,"M",33,0.36,,287,23381003367000000574,04-MAY-19,04-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.42,58.66333,-159.46833,-159.555,8,23381,"3367","LEGACY",2019
"YELLOWFIN SOLE",140,1329416,"F",35,0.5,30,821,23676005822000001646,07-SEP-19,07-SEP-19,524,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.23333,58.43333,-170.81667,-170.85,44,23676,"5822","ENTERPRISE",2019
"YELLOWFIN SOLE",140,1212979,"F",35,0.48,,3017,23390002800000005560,21-APR-19,21-APR-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",58.86861,58.78,-163.52111,-163.49417,13,23390,"2800","US INTREPID",2019
"YELLOWFIN SOLE",140,1196913,"F",35,0.47,,229,23401000661000000462,14-APR-19,14-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.05333,58.05333,-163.81167,-163.30833,22,23401,"661","NORTHERN GLACIER",2019
"YELLOWFIN SOLE",140,1220414,"F",36,0.49,,356,23401000661000000716,19-MAY-19,19-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","PCod",58.09833,57.975,-165.00667,-165.085,23,23401,"661","NORTHERN GLACIER",2019
"YELLOWFIN SOLE",140,1244918,"F",38,0.64,,413,23407005822000000830,24-MAY-19,24-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.85,58.85,-163.46667,-163.46667,13,23407,"5822","ENTERPRISE",2019
"YELLOWFIN SOLE",140,660849,"F",37,0.63,,6023,23415004093000000890,13-MAY-19,13-MAY-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",59.41833,59.41167,-164.155,-164.05833,10,23415,"4093","ALASKA VICTORY",2019
"YELLOWFIN SOLE",140,660862,"F",44,1.21,28,6024,23415004093000000910,14-MAY-19,14-MAY-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",59.48833,59.505,-164.07167,-164.07833,8,23415,"4093","ALASKA VICTORY",2019
"YELLOWFIN SOLE",140,1132970,"M",31,0.3,,234,23419002110000000470,29-APR-19,29-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.96667,58.8,-163.48333,-163.33333,12,23419,"2110","CAPE HORN",2019
"YELLOWFIN SOLE",140,1221675,"M",34,0.42,,258,23130004092000000518,11-APR-19,10-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.06833,58.03333,-162.08667,-162.68833,22,23130,"4092","CONSTELLATION",2019
"YELLOWFIN SOLE",140,1251351,"F",31,0.34,,207,23133002800000005224,12-MAR-19,12-MAR-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Pollock",57.455,57.41833,-167.64,-167.43333,37,23133,"2800","US INTREPID",2019
"YELLOWFIN SOLE",140,1319689,"F",34,0.5,,630,23596003694000001284,24-JUL-19,24-JUL-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.83667,56.96667,-167.42667,-167.77667,42,23596,"3694","ARICA",2019
"YELLOWFIN SOLE",140,1315271,"F",37,0.48,12,2482,23744034249000000074,30-SEP-19,30-SEP-19,513,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","C56","Flatfish",57.07167,56.92833,-166.52833,-166.18333,38,23744,"34249","SEAFREEZE AMERICA",2019
"YELLOWFIN SOLE",140,1259797,"F",37,0.52,21,49,23149001879000004706,05-FEB-19,05-FEB-19,516,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.31833,57.21333,-162.43333,-162.36333,29,23149,"1879","AMERICAN NO I",2019
"YELLOWFIN SOLE",140,1259793,"F",35,0.48,,87,23149001879000004782,14-FEB-19,14-FEB-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.91667,56.96833,-166.35167,-166.385,42,23149,"1879","AMERICAN NO I",2019
"YELLOWFIN SOLE",140,1235185,"F",36,0.58,21,125,23158004093000000298,28-FEB-19,28-FEB-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.14167,57.24167,-167.03,-166.78833,39,23158,"4093","ALASKA VICTORY",2019
"YELLOWFIN SOLE",140,1235200,"M",36,0.52,,7012,23158004093000000338,03-MAR-19,03-MAR-19,513,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",57.28833,57.10667,-167.22333,-167.00833,39,23158,"4093","ALASKA VICTORY",2019
"YELLOWFIN SOLE",140,1249283,"M",32,0.36,,192,23200002943000000386,29-MAR-19,29-MAR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Standard","","Flatfish",58.01667,57.76667,-168.48333,-168.45,36,23200,"2943","ARCTIC STORM",2019
"YELLOWFIN SOLE",140,1273159,"F",35,0.52,,1025,23203001996000000138,10-FEB-19,10-FEB-19,513,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",57.68333,57.46667,-165.2,-164.73333,31,23203,"1996","KATIE ANN",2019
"YELLOWFIN SOLE",140,1251032,"M",27,0.2,,328,23473002134000000878,10-MAY-19,10-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",59.42833,59.25667,-163.97333,-163.645,9,23473,"2134","OCEAN PEACE",2019
"YELLOWFIN SOLE",140,1262492,"F",35,0.5,,889,23803003694000001806,17-SEP-19,17-SEP-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.74167,56.735,-165.81667,-166.19,40,23803,"3694","ARICA",2019
"YELLOWFIN SOLE",140,1237654,"F",35,0.44,,243,23204034017000000486,20-MAR-19,20-MAR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.23,57.98833,-168.37833,-168.61333,36,23204,"34017","ARAHO",2019
"YELLOWFIN SOLE",140,1073145,"M",30,0.25,,34,23206001610000000068,29-JAN-19,29-JAN-19,509,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.27667,57.155,-163.46667,-163.19833,31,23206,"1610","REBECCA IRENE",2019
"YELLOWFIN SOLE",140,1320417,"F",29,0.32,,596,23611001879000005866,18-JUL-19,17-JUL-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.93667,57.14833,-166.33833,-166.58833,40,23611,"1879","AMERICAN NO I",2019
"YELLOWFIN SOLE",140,1250046,"F",36,0.57,,634,23611001879000005942,28-JUL-19,28-JUL-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.92833,56.83333,-166.185,-166.365,42,23611,"1879","AMERICAN NO I",2019
"YELLOWFIN SOLE",140,1320500,"F",35,0.52,34,760,23611001879000006196,25-AUG-19,25-AUG-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.79333,57.01333,-168.10667,-168.22667,51,23611,"1879","AMERICAN NO I",2019
"YELLOWFIN SOLE",140,1262417,"F",29,0.29,,969,23803003694000001966,07-OCT-19,06-OCT-19,509,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.87,56.84333,-164.29167,-164.79167,37,23803,"3694","ARICA",2019
"YELLOWFIN SOLE",140,1265253,"F",35,0.42,,999,23803003694000002026,14-OCT-19,14-OCT-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.36667,57.625,-166.99,-166.99,36,23803,"3694","ARICA",2019
"YELLOWFIN SOLE",140,1097984,"M",25,0.16,,40,23224003423000000122,14-FEB-19,14-FEB-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.935,56.89,-166.66667,-166.92167,39,23224,"3423","ALASKA WARRIOR",2019
"YELLOWFIN SOLE",140,680914,"M",28,0.24,10,590,23630005822000001184,10-JUL-19,10-JUL-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.05,57.18333,-166.46667,-166.76667,38,23630,"5822","ENTERPRISE",2019
"YELLOWFIN SOLE",140,1230788,"F",37,0.37,,1142,23830034017000002288,26-OCT-19,26-OCT-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.91333,56.96333,-165.29167,-164.835,35,23830,"34017","ARAHO",2019
"YELLOWFIN SOLE",140,1236523,"F",36,0.54,,113,23229034249000000746,29-MAR-19,29-MAR-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.73333,57.755,-168.065,-168.385,36,23229,"34249","SEAFREEZE AMERICA",2019
"YELLOWFIN SOLE",140,1236123,"F",36,0.52,,71,23276004635000000142,19-FEB-19,19-FEB-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.74667,57.95333,-168.27167,-168.17667,37,23276,"4635","DEFENDER",2019
"YELLOWFIN SOLE",140,1212471,"M",31,0.34,13,55,23280002134000000242,18-FEB-19,18-FEB-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.77667,56.87333,-165.91333,-166.315,40,23280,"2134","OCEAN PEACE",2019
"YELLOWFIN SOLE",140,1208842,"M",30,0.34,,21,23292003694000000046,25-JAN-19,25-JAN-19,516,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.17167,57.15333,-162.49167,-162.63833,28,23292,"3694","ARICA",2019
"YELLOWFIN SOLE",140,1229009,"F",40,0.65,15,405,23506004635000000812,04-JUN-19,04-JUN-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",59.09833,58.93333,-163.31667,-163.16167,8,23506,"4635","DEFENDER",2019
"YELLOWFIN SOLE",140,1251918,"F",33,0.38,,185,23305003369000000370,22-MAR-19,22-MAR-19,509,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.69278,56.59528,-164.05944,-164.20639,40,23305,"3369","UNIMAK",2019
"YELLOWFIN SOLE",140,679228,"M",27,0.23,,53,23307002110000000106,05-MAR-19,04-MAR-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.88333,56.91667,-167.01667,-167.1,40,23307,"2110","CAPE HORN",2019
"YELLOWFIN SOLE",140,735997,"F",39,0.74,28,187,23307002110000000374,13-APR-19,13-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.15,57.93333,-163.76667,-163.75,23,23307,"2110","CAPE HORN",2019
"YELLOWFIN SOLE",140,656633,"F",38,0.66,,659,23654002733000002468,01-SEP-19,01-SEP-19,521,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","PCod",58.905,58.67,-171.06167,-171.11333,41,23654,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,1265654,"M",30,0.26,,855,23656002134000002054,04-OCT-19,04-OCT-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.81167,57.99667,-167.21167,-167.3,35,23656,"2134","OCEAN PEACE",2019
"YELLOWFIN SOLE",140,1218656,"M",30,0.28,11,123,23355034249000000782,05-APR-19,05-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.07167,58.02333,-162.90667,-163.10333,18,23355,"34249","SEAFREEZE AMERICA",2019
"YELLOWFIN SOLE",140,1215352,"F",36,0.44,,1197,23355034249000001012,27-APR-19,26-APR-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",58.47833,58.45167,-163.2,-163.30833,17,23355,"34249","SEAFREEZE AMERICA",2019
"YELLOWFIN SOLE",140,1215355,"M",35,0.46,,181,23355034249000001188,13-MAY-19,13-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","C52","Flatfish",59.31167,59.44667,-164.37,-164.51833,9,23355,"34249","SEAFREEZE AMERICA",2019
"YELLOWFIN SOLE",140,1260253,"F",41,0.8,,2137,23230002733000000700,23-MAR-19,23-MAR-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Pollock",58.36167,58.29167,-169.32333,-168.81167,35,23230,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,666523,"M",33,0.43,,450,23385034017000000900,15-MAY-19,15-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",59.32667,59.36,-164.46167,-163.915,10,23385,"34017","ARAHO",2019
"YELLOWFIN SOLE",140,1196808,"M",37,0.63,,56,23224003423000000156,21-FEB-19,21-FEB-19,516,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.05,57.02833,-162.75,-162.88,31,23224,"3423","ALASKA WARRIOR",2019
"YELLOWFIN SOLE",140,1261468,"F",36,0.58,,851,23796003369000001706,30-SEP-19,29-SEP-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.04,56.93833,-166.65167,-166.18833,38,23796,"3369","UNIMAK",2019
"YELLOWFIN SOLE",140,1265001,"F",27,0.24,9,876,23796003819000001756,10-SEP-19,09-SEP-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.31667,57.2,-166.1,-165.7,35,23796,"3819","ALASKA SPIRIT",2019
"YELLOWFIN SOLE",140,1273862,"F",34,0.42,,979,23803003694000001986,08-OCT-19,08-OCT-19,509,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.82,56.69333,-164.615,-165.01833,39,23803,"3694","ARICA",2019
"YELLOWFIN SOLE",140,1265209,"F",40,0.74,,1010,23803003694000002048,16-OCT-19,16-OCT-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.35167,57.34167,-167.08333,-167.325,37,23803,"3694","ARICA",2019
"YELLOWFIN SOLE",140,1236568,"F",36,0.51,,96,23229034249000000652,23-MAR-19,23-MAR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.21833,58.2,-169.165,-168.73833,35,23229,"34249","SEAFREEZE AMERICA",2019
"YELLOWFIN SOLE",140,1260268,"M",31,0.28,,2103,23230002733000000566,14-MAR-19,14-MAR-19,509,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",57.01,57.01333,-163.24333,-163.655,35,23230,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,1260205,"M",33,0.44,21,2113,23230002733000000606,17-MAR-19,17-MAR-19,509,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",57.08833,57.36167,-163.56,-163.425,32,23230,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,1372907,"F",33,0.42,,965,23849004093000002088,23-OCT-19,23-OCT-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","C51","Flatfish",57.17833,57.03333,-165.26333,-165.04167,36,23849,"4093","ALASKA VICTORY",2019
"YELLOWFIN SOLE",140,1171408,"M",32,0.34,,714,23852003423000001650,10-OCT-19,09-OCT-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.745,57.66333,-167.83167,-167.36833,35,23852,"3423","ALASKA WARRIOR",2019
"YELLOWFIN SOLE",140,1368675,"M",31,0.34,,1351,23861002733000003140,15-OCT-19,15-OCT-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","C54","Flatfish",58.50667,58.53,-165.29,-165.93167,22,23861,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,1379374,"F",27,0.23,,822,23862034249000000534,12-NOV-19,11-NOV-19,516,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.60167,57.71,-162.96667,-163.135,23,23862,"34249","SEAFREEZE AMERICA",2019
"YELLOWFIN SOLE",140,1228594,"M",32,0.29,,487,23506004635000000976,29-JUN-19,29-JUN-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.90667,56.91167,-166.27833,-166.7,39,23506,"4635","DEFENDER",2019
"YELLOWFIN SOLE",140,660836,"F",25,0.15,,434,23510004093000000998,26-MAY-19,25-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.655,58.38167,-165.09,-165.01167,21,23510,"4093","ALASKA VICTORY",2019
"YELLOWFIN SOLE",140,614886,"F",37,0.66,,132,23305003369000000264,11-MAR-19,11-MAR-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.53333,57.45167,-166.43333,-166.09194,35,23305,"3369","UNIMAK",2019
"YELLOWFIN SOLE",140,1339648,"F",29,0.28,,586,23520004092000001174,29-JUN-19,29-JUN-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.015,56.84,-166.28667,-166.49333,40,23520,"4092","CONSTELLATION",2019
"YELLOWFIN SOLE",140,1262170,"M",33,0.42,,692,23520004092000001388,21-JUL-19,20-JUL-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",56.93,56.92667,-166.66333,-166.25,39,23520,"4092","CONSTELLATION",2019
"YELLOWFIN SOLE",140,1262149,"M",32,0.42,,728,23520004092000001460,30-JUL-19,30-JUL-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.215,56.94333,-167.33167,-167.14667,38,23520,"4092","CONSTELLATION",2019
"YELLOWFIN SOLE",140,1273571,"F",37,0.7,,186,23313005822000000376,19-MAR-19,19-MAR-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.2,57.28333,-166.41667,-166.65,38,23313,"5822","ENTERPRISE",2019
"YELLOWFIN SOLE",140,682055,"M",33,0.42,,100,23315034969000000226,07-APR-19,07-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.00833,58.005,-163.12833,-162.77,20,23315,"34969","AMERICAS FINEST",2019
"YELLOWFIN SOLE",140,1275169,"F",29,0.29,10,865,23653004093000001872,27-SEP-19,27-SEP-19,509,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.99167,57.97667,-164.19833,-164.30333,23,23653,"4093","ALASKA VICTORY",2019
"YELLOWFIN SOLE",140,1333701,"F",34,0.49,,737,23656002134000001728,01-SEP-19,01-SEP-19,513,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",57.75167,57.54,-166.80167,-166.75667,35,23656,"2134","OCEAN PEACE",2019
"YELLOWFIN SOLE",140,1265631,"F",32,0.36,,834,23656002134000002004,29-SEP-19,29-SEP-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.01833,57.77833,-167.67667,-167.49167,34,23656,"2134","OCEAN PEACE",2019
"YELLOWFIN SOLE",140,652995,"M",30,0.32,,2193,23325002733000000992,17-APR-19,17-APR-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",58.38833,58.46333,-163.235,-163.98833,17,23325,"2733","SEAFREEZE ALASKA",2019
"YELLOWFIN SOLE",140,1218610,"M",31,0.29,,1155,23355034249000000790,06-APR-19,06-APR-19,514,1,"Non Pelagic Trawl",2,"Mothership - Unsorted Catch","Halibut decksorting EFP","","Flatfish",58.01167,58.06,-163.035,-162.98667,19,23355,"34249","SEAFREEZE AMERICA",2019
"YELLOWFIN SOLE",140,1251955,"M",37,0.58,31,362,23365003369000000726,11-MAY-19,11-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.975,59.05,-166.49667,-166.16,16,23365,"3369","UNIMAK",2019
"YELLOWFIN SOLE",140,1227908,"M",34,0.42,,297,23370001610000000594,21-APR-19,21-APR-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.04667,58.06667,-163.855,-163.485,22,23370,"1610","REBECCA IRENE",2019
"YELLOWFIN SOLE",140,1227951,"F",33,0.38,,354,23370001610000000708,08-MAY-19,08-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.42667,58.49,-163.79667,-163.73833,17,23370,"1610","REBECCA IRENE",2019
"YELLOWFIN SOLE",140,1272949,"M",29,0.24,,249,23382002123000000506,04-MAY-19,04-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",58.59167,58.40833,-159.41833,-159.45333,8,23382,"2123","VAERDAL",2019
"YELLOWFIN SOLE",140,687340,"F",31,0.33,,399,23385034017000000798,05-MAY-19,05-MAY-19,514,1,"Non Pelagic Trawl",1,"Catcher/Processor Vessel","Halibut decksorting EFP","","Flatfish",59.085,59.04,-165.27667,-165.61,12,23385,"34017","ARAHO",2019
